WFCM17C38,,310940589,7,45000000,120,,0.04085,0.04085,20170701,0,Y,Y,1,3,Y,3,20190731,,20261130,L(25) D(88) O(7),,,,,,,,,,,1,,,,,,N,,,119,,20270601,45000000,0.04085,0.0001145,,,,,0.000005,0.0407305,158293.75,1,Market Street -The Woodlands,9595 Six Pines Drive,The Woodlands,TX,77380,Incomplete,RT,492082,,2004,15951889,2.2,326190000,20170411,0.93,24779479,8827590,,N,,,N,Y,1,,20190801,,,14752888,2.04,,WFB,N,,2,PP,20170503,120,,1
WFCM17C38,,308080008,8,40600000,120,,0.03795,0.03795,20170505,0,Y,Y,1,3,Y,3,20190804,20261204,20271205,L(27) GRTR 1% or YM or D(88) O(5),,,,,,,,,,,1,,,,,,N,,,117,,20280406,40600000,0.03795,0.0001145,,,,,0.000005,0.0378305,132677.42,12,iStar Leased Fee Portfolio,Various,Various,XX,Various,Incomplete,98,,,,18511396,2.12,346160000,,,,,,N,,,N,N,1,20270406,20190805,,,18511396,2.12,,Barclays,N,,2,PP,20170330,120,,1
WFCM17C38,,883100727,9,34000000,120,360,0.043,0.043,20170706,0,Y,Y,1,3,Y,5,20190805,,20270205,L(25) D(90) O(5),,,20220706,,,,,,,,1,,,,,,N,,,119,360,20270606,34000000,0.043,0.0003404,,,,,0.000005,0.0426546,125894.44,1,Valley Creek Corporate Center,"220, 222 and 224 Valley Creek Boulevard",Exton,PA,19341,Incomplete,OF,259497,,2002,4077679.48,2.02,49100000,20170217,0.93,6784305.29,2706625.81,,N,,,Y,Y,1,,20190806,,,3587694.29,1.78,,Barclays,N,,0,WL,20170602,60,,1
WFCM17C38,,610940535,10,33360000,108,,0.0457,0.0457,20170805,0,Y,Y,1,3,Y,3,20190804,,20260404,L(24) D(80) O(4),,,,,,,,,,,1,,,,,,N,,,108,,20260705,33360000,0.0457,0.0002704,,,,,0.000005,0.0454246,131280.87,1,Amazon Lakeland,1760 County Line Road,Lakeland,FL,33811,Incomplete,IN,1016080,,2014,4958522,1.69,88000000,20160831,1,6742925,1784404,,N,,,Y,Y,1,,20190805,,,4856914,1.65,,WFB,N,,2,PP,20170606,108,,1
WFCM17C38,,883100724,11,32722000,120,,0.039779,0.039779,20170706,0,Y,Y,1,3,Y,3,20190805,,20270305,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,,20270606,32722000,0.039779,0.0001404,,,,,0.000005,0.0396336,112086.39,19,ExchangeRight Net Leased Portfolio #16 ,Various,Various,XX,Various,Incomplete,RT,260099,,,3213033.78,2.43,55240000,,1,3584007.74,370973.96,,N,,,Y,Y,1,,20190806,,,3143621.26,2.38,,Barclays,Y,,0,WL,20170530,120,,1
WFCM17C38,,310939607,12,30000000,60,360,0.0494,0.0494,20170701,5,Y,Y,1,3,Y,5,20190731,,20220228,L(25) D(31) O(4),,,20190701,,,,,,,,1,,,,,,N,,,59,360,20220601,30000000,0.0494,0.0001145,,,,,0.000005,0.0492805,127616.67,1,Raleigh Marriott City Center,500 Fayetteville Street,Raleigh,NC,27601,Incomplete,LO,,400,2008,9374986,2.15,108000000,20170330,0.76,26770637,17395651,,N,,,Y,Y,1,,20190801,,,8304161,1.91,,WFB,N,,2,PP,20170525,24,,1
WFCM17C38,,310940325,13,28000000,120,,0.0414,0.0414,20170611,0,Y,Y,1,3,Y,3,20190810,,20261110,L(26) D(87) O(7),,,,,,,,,,,1,,,,,,N,,,118,,20270511,28000000,0.0414,0.0001145,,,,,0.000005,0.0412805,99820,1,2851 Junction,2851 Junction Avenue,San Jose,CA,95134,Incomplete,OF,155613,,2002,4803050,1.97,83000000,20170424,1,6414224,1611174,,N,,,Y,Y,1,,20190811,,,4771927,1.96,,WFB,N,,2,PP,20170509,120,,1
WFCM17C38,,883100701,14,27500000,120,,0.04666,0.04666,20170406,0,Y,Y,1,3,Y,3,20170405,20261205,20261205,GRTR 1% or YM(28) GRTR 1% or YM or D(88) O(4),,,,,,,,,,,1,,,,,,N,,,116,,20270306,27500000,0.04666,0.0001145,,,,,0.000005,0.0465405,110493.47,1,123 William Street,123 William Street,New York,NY,10038,Incomplete,OF,545216,,1912,11719642.39,1.77,290000000,20170201,0.92,22111085.97,10391443.58,,N,,,N,Y,1,,20170406,,,10340702.39,1.56,,Barclays,N,,2,PP,20170306,120,,1
WFCM17C38,,610939314,15,25500000,120,360,0.0455,0.0455,20170711,0,N,Y,1,3,Y,2,20190810,,20270310,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270611,25466724.07,0.0455,0.0003404,,,,,0.000005,0.0451546,129963.43,1,Banner Bank,950 West Bannock Street,Boise,ID,83702,Incomplete,OF,176149,,2006,2353052,1.51,42500000,20170406,0.84,3447069,1094017,,N,,,Y,Y,1,,20190811,,,2287022,1.47,,WFB,N,,0,WL,20170608,,,1
WFCM17C38,,883100710,16,20000000,120,,0.03688,0.03688,20170606,0,Y,Y,1,3,Y,3,20190805,,20270205,L(26) D(90) O(4),,,,,,,,,,,1,,,,,,N,,,118,,20270506,20000000,0.03688,0.0001404,,,,,0.000005,0.0367346,63515.56,3,Various,Various,Hillsboro,OR,97006,Incomplete,OF,198726,,,2866535.53,3.83,44300000,20170418,0.97,4279821.28,1413285.74,,N,,,Y,Y,1,,20190806,,,2512008.43,3.36,,Barclays,N,,1,WL,20170502,120,,1
