WFCM16LC24,,330933367,11,20180316,23359125.15,23318746.46,20180311,,0.04366,20260611,0.0001265,,,,,0.000005,0.0435285,,,,,79322.4,40378.69,119701.09,,0,,,,,,0,,0,23318746.46,0,0,0,0,N,,,,,,,,,,,9421482,5180598,4240884,1436413,2.9524,0.82,20171231,9067239,5022123,4045116,1436413,2.8161,0.81,20161231,,,,,,,,,20160413,40000000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,3864025,2.69,3715539,2.5866,,,N,,,,,0,599984.6,,0,0,0,,N,,21750000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,330934730,12,20180316,23000000,23000000,20180311,,0.04514,20260611,0.0001265,,,,,0.000005,0.0450085,,,,,80750.44,0,80750.44,,0,,,,,,0,,0,23000000,0,0,0,0,N,,,,,,,,,,,3838452,998614,2839838,1052640,2.6978,0.93,20171231,3635141,947451,2687690,1055524,2.5463,0.91,20161231,,,,,,,,,20160320,45000000,,,,,,,,,20160929,20160929,1,,,,CREFC,,2818421,2.6774,2666273,2.526,,,X,,,,,6.37,,,0,0,0,,N,,20000000,N,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571560,13,20180316,21970500,21970500,20180306,,0.044,20260806,0.0001265,,,,,0.000005,0.0438685,,,,20190906,75187.93,0,75187.93,,0,,,,,,0,,0,21970500,0,0,0,0,N,,,,,,,,,,,4509370,2189921,2319449,982814,2.36,0.96,20161231,,,,,,,,3361725,1714575,1647150,735768,2.2386,0.89,20170101,20170930,20160607,29670000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,2197449,2.2358,,,1555650,2.1143,N,,,,,0,107300.02,,0,0,0,,N,,17750000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000931,14,20180316,21490000,21490000,20180306,,0.0433,20300806,0.0001265,,,,,0.000005,0.0431685,,,,20210906,72373.54,0,72373.54,,0,,,,,,0,,0,21490000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2341227,921124,1420103,708227,2.0051,1,20170101,20170930,20160629,30700000,,,,,,20260806,YN,,20160929,20160929,1,,,,CREFC,,,,,,1403489,1.9816,N,,,,,0,250114.03,,0,0,0,,N,,16000000,H,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28400906,4A,20180316,20000000,20000000,20180306,,0.04109,20260706,0.0001105,,,,,0.000005,0.0409745,,,,,63917.78,0,63917.78,,0,,,,,,0,,0,20000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20160929,20160929,,,,,CREFC,,,,,,,,X,,,,,0,,,0,0,0,,N,,42000000,H,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571577,15,20180316,19604912.99,19573970.3,20180306,,0.0506,20260906,0.0001265,,,,,0.000005,0.0504685,,,,,77156.22,30942.69,108098.91,,0,,,,,,0,,0,19573970.3,0,0,0,0,N,,,,,,,,,,,5723405,3022655,2700750,1751202,1.5422,0.8,20171231,5846681,2914171,2932510,1751202,1.6745,0.93,20161231,,,,,,,,,20160713,43000000,,,,,,,,,20160929,20160929,1,,,,CREFC,,2250829,1.2853,2482589,1.4176,,,N,,,,,0,1513173.29,,0,0,0,,N,,14813000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000928,16,20180316,19046293.33,19013228.21,20180306,,0.04222,20260906,0.0001265,,,,,0.000005,0.0420885,,,,,62543.79,33065.12,95608.91,,0,,,,,,0,,0,19013228.21,0,0,0,0,N,,,,,,,,,,,3250212,1277532,1972680,1147307,1.7194,0.79,20171231,3127761,1343160,1784601,1147307,1.5554,0.92,20161231,,,,,,,,,20160624,27300000,,,,,,,,,20160929,20160929,1,,,,CREFC,,1815727,1.5825,1627648,1.4186,,,N,,,,,0,2221364.5,,0,0,0,,N,,14000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571558,17,20180316,17768979.38,17740789.5,20180306,,0.046,20260806,0.0001265,,,,,0.000005,0.0458685,,,,,63573.46,28189.88,91763.34,,0,,,,,,0,,0,17740789.5,0,0,0,0,N,,,,,,,,,,,4538293.18,2426908.88,2111384.3,837123,2.5221,0.91,20161231,,,,,,,,3366172,1905270,1460902,647558,2.256,0.87,20170101,20170930,20160608,26950000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,1979486.3,2.3646,,,1361979,2.1032,N,,,,,0,234657.5,20180111,0,0,0,,N,,13875000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000911,18,20180316,17193043.39,17167914.09,20180306,,0.0585,20210706,0.0005265,,,,,0.000005,0.0579685,,,,,78228.35,25129.3,103357.65,,0,,,,,,0,,0,17167914.09,0,0,0,0,N,,,,,,,,,,,5175656,2814423,2361233,1240292,1.9037,0.75,20161231,,,,,,,,,,,,,,,,20160429,24900000,,,,,,,,,20160929,20160929,1,,,,CREFC,,2154207,1.7368,,,,,N,,,,,0,496400.82,,0,0,0,,N,,13200000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000930,19,20180316,16969975.59,16933515.89,20180306,,0.0495,20260806,0.0001265,,,,,0.000005,0.0493685,,,,,65334.41,36459.7,101794.11,,0,,,,,,0,,0,16933515.89,0,0,0,0,N,,,,,,,,,,,5930388,4101155,1829233,1221529,1.4974,0.73,20171231,6198704,4191324,2007380,1221529,1.6433,0.77,20161231,,,,,,,,,20180801,29600000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,1592017,1.3032,1757898,1.439,,,N,,,,,0,422216.56,20180312,0,0,0,,N,,12910000,S1,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
