WFCM17C38,,883100724,11,20180316,32722000,32722000,20180306,,0.039779,20270606,0.0001404,,,,,0.000005,0.0396336,,,,,101239.32,0,101239.32,,0,,,,,,0,,0,32722000,0,0,0,0,N,,,,,,,,,,,3379200,67587,3311613,1319727,2.5093,1,20171231,,,,,,,,,,,,,,,,,55240000,,,,,,,YN,,20170713,20170713,19,,,,CREFC,,3242201,2.4567,,,,,N,,,,,0,897320.17,,0,0,0,,N,,32722000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,310941512,1B,20180316,32400000,32400000,20180309,,0.0343,20270609,0.000102,,,,,0.000005,0.034193,,,,,86436,0,86436,,0,,,,,,0,,0,32400000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170713,20170713,,,,,CREFC,,,,,,,,N,,,,,0,,,0,0,0,,N,,32400000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,310939607,12,20180316,30000000,30000000,20180301,,0.0494,20220601,0.0001145,,,,,0.000005,0.0492805,,,,20190701,115266.67,0,115266.67,,0,,,,,,0,,0,30000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,20158004,13435061,6722943,1123850,5.982,0.77,20170101,20170930,20170330,108000000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,5919824,5.2674,N,,,,,0,,,0,0,0,,N,,30000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,310940325,13,20180316,28000000,28000000,20180311,,0.0414,20270511,0.0001145,,,,,0.000005,0.0412805,,,,,90160,0,90160,,0,,,,,,0,,0,28000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,4537907,1124788,3413119,1210087,2.8205,1,20170101,20170930,20170424,83000000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,3389777,2.8012,N,,,,,0,2000000,,0,0,0,,N,,28000000,H,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,883100701,14,20180316,27500000,27500000,20180306,,0.04666,20270306,0.0001145,,,,,0.000005,0.0465405,,,,,99800.56,0,99800.56,,0,,,,,,0,,0,27500000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,16153962,7842657,8311305,4953737,1.6777,0.92,20170101,20170930,20170201,290000000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,7277100,1.469,N,,,,,0,,,0,0,0,,N,,27500000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17RB1
WFCM17C38,,610939314,15,20180316,25246450.81,25205831.76,20180311,,0.0455,20270611,0.0003404,,,,,0.000005,0.0451546,,,,,89344.38,40619.05,129963.43,,0,,,,,,0,,0,25205831.76,0,0,0,0,N,,,,,,,,,,,3509999,1078010,2431989,1559561,1.5594,0.96,20171231,,,,,,,,,,,,,,,,20170406,42500000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,2365959,1.517,,,,,N,,,,,0,961698.8,,0,0,0,,N,,25500000,H,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,310941126,2A,20180316,24547000,24547000,20180301,,0.036575,20270601,0.000102,,,,,0.000005,0.036468,,,,,69829.4,0,69829.4,,0,,,,,,0,,0,24547000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170713,20170713,,,,,CREFC,,,,,,,,N,,,,,0,,,0,0,0,,N,,24547000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080002,2,20180316,24547000,24547000,20180301,,0.036575,20270601,0.000102,,,,,0.000005,0.036468,,,,,69829.4,0,69829.4,,0,,,,,,0,,0,24547000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170423,1155000000,,,,,,,,,20170713,20170713,1,,,,CREFC,,,,,,,,N,,,,,0,,,0,0,0,,N,,24547000,N,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,DAFC17AMO
WFCM17C38,,883100710,16,20180316,20000000,20000000,20180306,,0.03688,20270506,0.0001404,,,,,0.000005,0.0367346,,,,,57368.89,0,57368.89,,0,,,,,,0,,0,20000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,4039093,1459531,2579562,559347,4.6117,0.96,20170101,20170930,20170418,44300000,,,,,,,YN,,20170713,20170713,3,,,,CREFC,,,,,,2313668,4.1363,N,,,,,0,1.94,,0,0,0,,N,,20000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,300571702,17,20180316,19200000,19200000,20180306,,0.0527,20270506,0.0001404,,,,,0.000005,0.0525546,,,,,78698.67,0,78698.67,,0,,,,,,0,,0,19200000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1623373,537199,1086174,767312,1.4155,1,20170101,20170930,20170401,27150000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,1060197,1.3817,N,,,,,0,80127.58,,0,0,0,,N,,19200000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
