WFCM16C34,,300571514,11,20180316,17500000,17500000,20180306,,0.0481,20260406,0.000178,,,,,0.000005,0.047917,,,,,65469.44,0,65469.44,,0,,,,,,0,,0,17500000,0,0,0,0,N,,,,,,,,,,,1939977,501973,1438004,855779,1.6803,0.97,20161231,,,,,,,,1365626,463663,901963,641834,1.4052,0.96,20170101,20170930,20160217,24000000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,1358635,1.5876,,,842438,1.3125,N,,,,,0,377552.35,,0,0,0,,N,,17500000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,305950013,13,20180316,16370000,16370000,20180305,,0.0526,20260405,0.000178,,,,,0.000005,0.052417,,,,,66971.49,0,66971.49,,0,,,,,,0,,0,16370000,0,0,0,0,N,,,,,,,,,,,1982723,547958,1434765,875413,1.6389,1,20161231,,,,,,,,1490604,411127,1079477,655364,1.6471,1,20170101,20170930,,24900000,,,,,,,YN,,20160524,20160524,3,,,,CREFC,,1373879,1.5694,,,1033815,1.5774,N,,,,,0,993800.33,,0,0,0,,N,,16370000,SH,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310931286,12,20180316,16023705.26,15997372.49,20180211,,0.0497,20260211,0.000178,,,,,0.000005,0.049517,,,,,61940.52,26332.77,88273.29,,0,,,,,,0,,0,16023705.26,88210.98,0,0,A,N,,,,,,,,,,,3169101,1402566,1766535,1059279,1.6676,0.86,20171231,2985122,1383733,1601389,1059279,1.5117,0.87,20161231,,,,,,,,,20151124,22000000,,,,,,,,,20160524,20160524,1,,,,CREFC,,1559235,1.4719,1394089,1.316,,,N,,,,,0,321178.83,,0,0,0,,N,,16500000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310932870,14,20180316,15625000,15625000,20180311,,0.0456,20260411,0.000178,,,,,0.000005,0.045417,,,,,55416.67,0,55416.67,,0,,,,,,0,,0,15625000,0,0,0,0,N,,,,,,,,,,,2052129,482188,1569941,724376,2.1673,0.87,20161231,,,,,,,,1550134,379999,1170135,542292,2.1577,0.87,20170101,20170930,20160215,25100000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,20170922,1486903,2.0526,,,1107856,2.0429,N,,,,,0,620186.66,,0,0,0,,N,,15625000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,300571523,15,20180316,14466024.74,14443775.54,20180306,,0.0545,20260506,0.000178,,,,,0.000005,0.054317,,,,,61319.87,22249.2,83569.07,,0,,,,,,0,,0,14443775.54,0,0,0,0,N,,,,,,,,,,,2085388,793915,1291473,1002829,1.2878,0.96,20161231,,,,,,,,1665024,558717,1106307,752122,1.4709,0.96,20170101,20170930,20160305,20000000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,1175059,1.1717,,,1018997,1.3548,N,,,,,0,930276,20171011,0,0,0,,N,,14800000,H,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310933343,16,20180316,12900000,12880545.05,20180311,,0.0483,20260211,0.000178,,,,,0.000005,0.048117,,,,,48461,19454.95,67915.95,,0,,,,,,0,,0,12880545.05,0,0,0,0,N,,,,,,,,,,,1880817,475730,1405087,631724,2.2242,0.93,20171231,1811494,540169,1271325,633454,2.0069,0.92,20161231,,,,,,,,,20150731,18600000,,,,,,,,,20160524,20160524,1,,,,CREFC,,1388841,2.1984,1255079,1.9813,,,N,,,,,0,2419745.77,,0,0,0,,N,,12900000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310932181,17,20180316,12700000,12680802.82,20180311,,0.0481,20260211,0.000178,,,,,0.000005,0.047917,,,,,47512.11,19197.18,66709.29,,0,,,,,,0,,0,12680802.82,0,0,0,0,N,,,,,,,,,,,1649306,349622,1299684,621051,2.0927,0.99,20161231,,,,,,,,1240199,271332,968867,464940,2.0838,1,20170101,20170930,20151228,17000000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,1194017,1.9225,,,889616,1.9133,N,,,,,0,306221,,0,0,0,,N,,12700000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310933486,18,20180316,12100000,12100000,20180311,,0.0483,20260411,0.000178,,,,,0.000005,0.048117,,,,,45455.67,0,45455.67,,0,,,,,,0,,0,12100000,0,0,0,0,N,,,,,,,,,,,1772596,340508,1432088,592547,2.4168,1,20171231,1633905,411148,1222757,594171,2.0579,1,20161231,,,,,,,,,20160218,19200000,,,,,,,,,20160524,20160524,1,,,,CREFC,,1339456,2.2605,1130125,1.902,,,N,,,,,0,651250.65,,0,0,0,,N,,12100000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,301741133,19,20180316,11200000,11200000,20180306,,0.0525,20260206,0.000178,,,,,0.000005,0.052317,,,,,45733.33,0,45733.33,,0,,,,,,0,,0,11200000,0,0,0,0,N,,,,,,,,,,,2680455,1530213,1150242,596167,1.9293,0.95,20171231,2452686,1513694,938992,597800,1.5707,0.93,20161231,,,,,,,,,20151201,15200000,,,,,,,,,20160524,20160524,1,,,,CREFC,,1101438,1.8475,890188,1.4891,,,N,,,,,0,124843.18,,0,0,0,,N,,11200000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,301741119,20,20180316,11100000,11100000,20180306,,0.0491,20251206,0.000178,,,,,0.000005,0.048917,,,,,42389.67,0,42389.67,,0,,,,,,0,,0,11100000,0,0,0,0,N,,,,,,,,,,,1826657,971921,854736,552580,1.5468,0.89,20171231,1884184,896386,987798,554094,1.7827,0.94,20161231,,,,,,,,,20151029,15330000,,,,,,,,,20160524,20160524,1,,,,CREFC,,810736,1.4671,943798,1.7033,,,N,,,,,0,19373.62,,0,0,0,,N,,11100000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
